parentApplication,parentApplicationId,parentApplicationSelfLink,name,id,globalAppId,status,health,activeAlerts,enhancedAnalytics,deploymentType,tenantName,applicationName,target,hostname,destinationTarget,destinationHostname,newApplicationName
nbcu-4283024 - Webscheduler Denver,624d9826-3284-3f32-978a-467f8ce90ce6,https://localhost/mgmt/cm/global/global-apps/624d9826-3284-3f32-978a-467f8ce90ce6,gns-4283024_den-nocws-lb012.gramdenapp.inbcu.com_443,8d923a49-e01b-3ccf-9f2c-a7a9deab5a5e,624d9826-3284-3f32-978a-467f8ce90ce6,DEPLOYED,Good,0,FALSE,AS3,gns-4283024,den-nocws-lb012.gramdenapp.inbcu.com_443,100.125.232.249,den-nocws-lb02.glb.tfayd.com,,,
nbcu-4283024 - Webscheduler Denver,624d9826-3284-3f32-978a-467f8ce90ce6,https://localhost/mgmt/cm/global/global-apps/624d9826-3284-3f32-978a-467f8ce90ce6,gns-4283024_den-nocws.streetlight.inbcu.com,b60786f6-417b-3f7e-aa19-e8d7ad67faf1,624d9826-3284-3f32-978a-467f8ce90ce6,DEPLOYED,Good,0,FALSE,AS3,gns-4283024,den-nocws.streetlight.inbcu.com,100.125.232.249,den-nocws-lb02.glb.tfayd.com,,,
nbcu-4283024 - Webscheduler Denver,624d9826-3284-3f32-978a-467f8ce90ce6,https://localhost/mgmt/cm/global/global-apps/624d9826-3284-3f32-978a-467f8ce90ce6,gns-4283024-wsdenapp_den-nocws-lb012.wsdenapp.inbcu.com_9010,58b078b2-eb58-3732-8105-5917e1cd9006,624d9826-3284-3f32-978a-467f8ce90ce6,DEPLOYED,Good,0,FALSE,AS3,gns-4283024-wsdenapp,den-nocws-lb012.wsdenapp.inbcu.com_9010,100.125.232.249,den-nocws-lb02.glb.tfayd.com,,,
nbcu-4283024 - Webscheduler Denver,624d9826-3284-3f32-978a-467f8ce90ce6,https://localhost/mgmt/cm/global/global-apps/624d9826-3284-3f32-978a-467f8ce90ce6,gns-4283024-wsdenapp_den-nocws-lb012.wsdenapp.inbcu.com_8000,f3792313-1980-34ac-83a6-933c170ca21f,624d9826-3284-3f32-978a-467f8ce90ce6,DEPLOYED,Good,0,FALSE,AS3,gns-4283024-wsdenapp,den-nocws-lb012.wsdenapp.inbcu.com_8000,100.125.232.249,den-nocws-lb02.glb.tfayd.com,,,
nbcu-4283024 - Webscheduler Denver,624d9826-3284-3f32-978a-467f8ce90ce6,https://localhost/mgmt/cm/global/global-apps/624d9826-3284-3f32-978a-467f8ce90ce6,gns-4283024-wsdenapp_den-nocws-lb012.wsdenapp.inbcu.com_9100,4b15c4bf-df1f-3a26-8c6c-2b9c081578bb,624d9826-3284-3f32-978a-467f8ce90ce6,DEPLOYED,Good,0,FALSE,AS3,gns-4283024-wsdenapp,den-nocws-lb012.wsdenapp.inbcu.com_9100,100.125.232.249,den-nocws-lb02.glb.tfayd.com,,,
nbcu-4283024 - Webscheduler Denver,624d9826-3284-3f32-978a-467f8ce90ce6,https://localhost/mgmt/cm/global/global-apps/624d9826-3284-3f32-978a-467f8ce90ce6,gns-4283024-wsdenapp_den-nocws-lb012.wsdenapp.inbcu.com_9000,75e781a2-ee39-375a-b2fc-3bee5493a9fc,624d9826-3284-3f32-978a-467f8ce90ce6,DEPLOYED,Good,0,FALSE,AS3,gns-4283024-wsdenapp,den-nocws-lb012.wsdenapp.inbcu.com_9000,100.125.232.249,den-nocws-lb02.glb.tfayd.com,,,
nbcu-4283024 - Webscheduler Denver,624d9826-3284-3f32-978a-467f8ce90ce6,https://localhost/mgmt/cm/global/global-apps/624d9826-3284-3f32-978a-467f8ce90ce6,gns-4283024_den-nocws-lb012.gramdenapp.inbcu.com_8080,23a6bb0d-a1d1-351e-bc6b-7cfd8b54fb99,624d9826-3284-3f32-978a-467f8ce90ce6,DEPLOYED,Good,0,FALSE,AS3,gns-4283024,den-nocws-lb012.gramdenapp.inbcu.com_8080,100.125.232.249,den-nocws-lb02.glb.tfayd.com,,,
nbcu-4283024 - Webscheduler Denver,624d9826-3284-3f32-978a-467f8ce90ce6,https://localhost/mgmt/cm/global/global-apps/624d9826-3284-3f32-978a-467f8ce90ce6,gns-4283024_den-nocws-lb012.wsdennonprod.inbcu.com,3193a1bd-2242-30a2-b8a5-7a520908e69d,624d9826-3284-3f32-978a-467f8ce90ce6,DEPLOYED,Good,0,FALSE,AS3,gns-4283024,den-nocws-lb012.wsdennonprod.inbcu.com,100.125.232.249,den-nocws-lb02.glb.tfayd.com,,,
nbcu-4283024 - Webscheduler Denver,624d9826-3284-3f32-978a-467f8ce90ce6,https://localhost/mgmt/cm/global/global-apps/624d9826-3284-3f32-978a-467f8ce90ce6,gns-4283024_den-nocws-lb012.gramdenapp.inbcu.com_wild,6c78b859-3c8b-3542-8957-909ba6f3c08c,624d9826-3284-3f32-978a-467f8ce90ce6,DEPLOYED,Good,0,FALSE,AS3,gns-4283024,den-nocws-lb012.gramdenapp.inbcu.com_wild,100.125.232.249,den-nocws-lb02.glb.tfayd.com,,,
nbcu-3543905 - Mediabroker DryCreek,bc6694ce-ae59-305f-b4f2-7e35c3a2c774,https://localhost/mgmt/cm/global/global-apps/bc6694ce-ae59-305f-b4f2-7e35c3a2c774,gns-3543905_den-nocws.wsdenmb.inbcu.com,6a50b738-75e4-33a5-a952-6d89b73be8b2,bc6694ce-ae59-305f-b4f2-7e35c3a2c774,DEPLOYED,Critical,2,FALSE,AS3,gns-3543905,den-nocws.wsdenmb.inbcu.com,100.125.232.249,den-nocws-lb02.glb.tfayd.com,,,
nbcu-7039526-Vizrt Graphics,ebc89289-809a-3b86-a622-524ac83d2ef8,https://localhost/mgmt/cm/global/global-apps/ebc89289-809a-3b86-a622-524ac83d2ef8,gns-7039526_eng-cnbcviz.pilotdata30r.tfayd.com-21098,494c9618-f857-3e45-8bfa-b69bebef65a2,ebc89289-809a-3b86-a622-524ac83d2ef8,DEPLOYED,Good,0,FALSE,AS3,gns-7039526,eng-cnbcviz.pilotdata30r.tfayd.com-21098,100.99.143.94,eng-cnbcviz-lbve01.glb.tfayd.com,,,
nbcu-7039526-Vizrt Graphics,ebc89289-809a-3b86-a622-524ac83d2ef8,https://localhost/mgmt/cm/global/global-apps/ebc89289-809a-3b86-a622-524ac83d2ef8,gns-7039526_eng-cnbcviz.pilotdata30r.tfayd.com-54000,44a20501-ff31-317c-904c-e5bdfd636149,ebc89289-809a-3b86-a622-524ac83d2ef8,DEPLOYED,Good,0,FALSE,AS3,gns-7039526,eng-cnbcviz.pilotdata30r.tfayd.com-54000,100.99.143.94,eng-cnbcviz-lbve01.glb.tfayd.com,,,
nbcu-7039526-Vizrt Graphics,ebc89289-809a-3b86-a622-524ac83d2ef8,https://localhost/mgmt/cm/global/global-apps/ebc89289-809a-3b86-a622-524ac83d2ef8,gns-7053956_eng-cnbcviz-vizframe30r.tfayd.com_50008,2ff3a23f-ee12-3608-94e6-0faf877566a6,ebc89289-809a-3b86-a622-524ac83d2ef8,DEPLOYED,Good,0,FALSE,AS3,gns-7053956,eng-cnbcviz-vizframe30r.tfayd.com_50008,100.99.143.94,eng-cnbcviz-lbve01.glb.tfayd.com,,,
nbcu-7053141 - EC VizRT Graphics,32efa74d-c5ae-3482-b8c6-f10eeefb5214,https://localhost/mgmt/cm/global/global-apps/32efa74d-c5ae-3482-b8c6-f10eeefb5214,gns-7053141_eng-cnbcviz.cnbcvizframe.tfayd.com,dba3c1c7-7e1f-323c-abf5-b17f291e15db,32efa74d-c5ae-3482-b8c6-f10eeefb5214,DEPLOYED,Good,0,FALSE,AS3,gns-7053141,eng-cnbcviz.cnbcvizframe.tfayd.com,100.99.143.94,eng-cnbcviz-lbve01.glb.tfayd.com,,,
nbcu-7053141 - EC VizRT Graphics,32efa74d-c5ae-3482-b8c6-f10eeefb5214,https://localhost/mgmt/cm/global/global-apps/32efa74d-c5ae-3482-b8c6-f10eeefb5214,gns-7053141_eng-cnbcviz.cnbcvizghronair.tfayd.com_19398,dcfca6ee-f813-3d53-b8eb-5344c42bac90,32efa74d-c5ae-3482-b8c6-f10eeefb5214,DEPLOYED,Good,0,FALSE,AS3,gns-7053141,eng-cnbcviz.cnbcvizghronair.tfayd.com_19398,100.99.143.94,eng-cnbcviz-lbve01.glb.tfayd.com,,,
nbcu-7053141 - EC VizRT Graphics,32efa74d-c5ae-3482-b8c6-f10eeefb5214,https://localhost/mgmt/cm/global/global-apps/32efa74d-c5ae-3482-b8c6-f10eeefb5214,gns-7053141_eng-cnbcviz-cnbcvizbroker.tfayd.com,305c182f-a34d-3ab8-b5c2-92b644cd2b4c,32efa74d-c5ae-3482-b8c6-f10eeefb5214,DEPLOYED,Good,0,FALSE,AS3,gns-7053141,eng-cnbcviz-cnbcvizbroker.tfayd.com,100.99.143.94,eng-cnbcviz-lbve01.glb.tfayd.com,,,
nbcu-7053141 - EC VizRT Graphics,32efa74d-c5ae-3482-b8c6-f10eeefb5214,https://localhost/mgmt/cm/global/global-apps/32efa74d-c5ae-3482-b8c6-f10eeefb5214,gns-7053141_eng-cnbcviz.cnbcvizlicense.tfayd.com,d5cf5544-6c63-37ae-9d51-73a47624116c,32efa74d-c5ae-3482-b8c6-f10eeefb5214,DEPLOYED,Good,0,FALSE,AS3,gns-7053141,eng-cnbcviz.cnbcvizlicense.tfayd.com,100.99.143.94,eng-cnbcviz-lbve01.glb.tfayd.com,,,
nbcu-7053141 - EC VizRT Graphics,32efa74d-c5ae-3482-b8c6-f10eeefb5214,https://localhost/mgmt/cm/global/global-apps/32efa74d-c5ae-3482-b8c6-f10eeefb5214,gns-7053141_eng-cnbcviz_lbve01.vizpreview.sync.inbcu.com_443,eade3c41-dec7-379a-9b66-390e1c4de956,32efa74d-c5ae-3482-b8c6-f10eeefb5214,DEPLOYED,Good,0,FALSE,AS3,gns-7053141,eng-cnbcviz_lbve01.vizpreview.sync.inbcu.com_443,100.99.143.94,eng-cnbcviz-lbve01.glb.tfayd.com,,,
nbcu-7053141 - EC VizRT Graphics,32efa74d-c5ae-3482-b8c6-f10eeefb5214,https://localhost/mgmt/cm/global/global-apps/32efa74d-c5ae-3482-b8c6-f10eeefb5214,gns-7053141_eng-cnbcviz.cnbcvizghrcreate.tfayd.com_443,6f9bfd06-716d-3140-bb69-0873d9fc192a,32efa74d-c5ae-3482-b8c6-f10eeefb5214,DEPLOYED,Good,0,FALSE,AS3,gns-7053141,eng-cnbcviz.cnbcvizghrcreate.tfayd.com_443,100.99.143.94,eng-cnbcviz-lbve01.glb.tfayd.com,,,
nbcu-7053141 - EC VizRT Graphics,32efa74d-c5ae-3482-b8c6-f10eeefb5214,https://localhost/mgmt/cm/global/global-apps/32efa74d-c5ae-3482-b8c6-f10eeefb5214,gns-7053141_eng-cnbcviz.cnbcvizghrcreate.tfayd.com-19398,e422b3ca-a1a9-36ac-a13e-4f426af804b1,32efa74d-c5ae-3482-b8c6-f10eeefb5214,DEPLOYED,Good,0,FALSE,AS3,gns-7053141,eng-cnbcviz.cnbcvizghrcreate.tfayd.com-19398,100.99.143.94,eng-cnbcviz-lbve01.glb.tfayd.com,,,
nbcu-7053141 - EC VizRT Graphics,32efa74d-c5ae-3482-b8c6-f10eeefb5214,https://localhost/mgmt/cm/global/global-apps/32efa74d-c5ae-3482-b8c6-f10eeefb5214,gns-7053141_eng-cnbcviz.cnbcvizghronair.tfayd.com_443,e2a6f8db-53fd-3e95-bca1-1788d92223d9,32efa74d-c5ae-3482-b8c6-f10eeefb5214,DEPLOYED,Good,0,FALSE,AS3,gns-7053141,eng-cnbcviz.cnbcvizghronair.tfayd.com_443,100.99.143.94,eng-cnbcviz-lbve01.glb.tfayd.com,,,
nbcu-7053141 - EC VizRT Graphics,32efa74d-c5ae-3482-b8c6-f10eeefb5214,https://localhost/mgmt/cm/global/global-apps/32efa74d-c5ae-3482-b8c6-f10eeefb5214,gns-7053141-vizpreviewdev.sync.inbcu.com_eng-cnbcviz-lbve01.vizpreviewdev.sync.inbcu.com,ed7ddf81-6a6e-3764-a736-b7785a6ef4fa,32efa74d-c5ae-3482-b8c6-f10eeefb5214,DEPLOYED,Good,0,FALSE,AS3,gns-7053141-vizpreviewdev.sync.inbcu.com,eng-cnbcviz-lbve01.vizpreviewdev.sync.inbcu.com,100.99.143.94,eng-cnbcviz-lbve01.glb.tfayd.com,,,
nbcu-2221027 - ADC ECL - eng-moghost-bc-lbh1-2,dce5c7a2-08f5-3aaf-9e30-e71722b6daee,https://localhost/mgmt/cm/global/global-apps/dce5c7a2-08f5-3aaf-9e30-e71722b6daee,gns-2221027_f5dns.eng-moghost-fw01-bc.glb.tfayd.com,7ed7cc09-b3d3-31ef-9a01-3aae91132171,dce5c7a2-08f5-3aaf-9e30-e71722b6daee,DEPLOYED,Good,0,FALSE,AS3,gns-2221027,f5dns.eng-moghost-fw01-bc.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-2221027 - ADC ECL - eng-moghost-bc-lbh1-2,dce5c7a2-08f5-3aaf-9e30-e71722b6daee,https://localhost/mgmt/cm/global/global-apps/dce5c7a2-08f5-3aaf-9e30-e71722b6daee,gns-2221027_f5dns.eng-moghost-fw02-bc.glb.tfayd.com,c42afe6d-5e85-3611-a019-2398df1bdbf3,dce5c7a2-08f5-3aaf-9e30-e71722b6daee,DEPLOYED,Good,0,FALSE,AS3,gns-2221027,f5dns.eng-moghost-fw02-bc.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-2221027 - ADC ECL - eng-moghost-bc-lbh1-2,dce5c7a2-08f5-3aaf-9e30-e71722b6daee,https://localhost/mgmt/cm/global/global-apps/dce5c7a2-08f5-3aaf-9e30-e71722b6daee,gns-2221027_f5dns.eng-mog-fw01.glb.tfayd.com,7e55c91c-bd04-3baa-a221-3220a425f821,dce5c7a2-08f5-3aaf-9e30-e71722b6daee,DEPLOYED,Good,0,FALSE,AS3,gns-2221027,f5dns.eng-mog-fw01.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-2221027 - ADC ECL - eng-moghost-bc-lbh1-2,dce5c7a2-08f5-3aaf-9e30-e71722b6daee,https://localhost/mgmt/cm/global/global-apps/dce5c7a2-08f5-3aaf-9e30-e71722b6daee,gns-2221027_f5dns.eng-mog-fw02.glb.tfayd.com,8b95ced9-a0f9-33de-ae7e-1f2150e18a94,dce5c7a2-08f5-3aaf-9e30-e71722b6daee,DEPLOYED,Good,0,FALSE,AS3,gns-2221027,f5dns.eng-mog-fw02.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-7022446 - NetApp WebScale Grid,f81ac9c9-b658-3fcb-a6c1-246cc97e8f39,https://localhost/mgmt/cm/global/global-apps/f81ac9c9-b658-3fcb-a6c1-246cc97e8f39,gns-7022446-grid.glb_f5dns.grid.glb.tfayd.com,a7cb4627-e3d6-3e92-8fee-472814de9a97,f81ac9c9-b658-3fcb-a6c1-246cc97e8f39,DEPLOYED,Good,0,FALSE,AS3,gns-7022446-grid.glb,f5dns.grid.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-2221027 - ADC ECL - eng-dmznet-lbh1-2,d11bdf7c-33a4-38fc-ac58-31939331560a,https://localhost/mgmt/cm/global/global-apps/d11bdf7c-33a4-38fc-ac58-31939331560a,gns-2221027_f5dns.eng-dmznet-lbh1.glb.tfayd.com,93b8423a-b916-3bb1-be02-e7e5a4add922,d11bdf7c-33a4-38fc-ac58-31939331560a,DEPLOYED,Good,0,FALSE,AS3,gns-2221027,f5dns.eng-dmznet-lbh1.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-2221027 - ADC ECL - eng-dmznet-lbh1-2,d11bdf7c-33a4-38fc-ac58-31939331560a,https://localhost/mgmt/cm/global/global-apps/d11bdf7c-33a4-38fc-ac58-31939331560a,gns-2221027_f5dns.eng-corpor-lbvw1.glb.tfayd.com,c8a60e1b-1503-3f4d-a513-bf0f5f540e9f,d11bdf7c-33a4-38fc-ac58-31939331560a,DEPLOYED,Good,0,FALSE,AS3,gns-2221027,f5dns.eng-corpor-lbvw1.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-2221027 - ADC ECL - eng-dmznet-lbh1-2,d11bdf7c-33a4-38fc-ac58-31939331560a,https://localhost/mgmt/cm/global/global-apps/d11bdf7c-33a4-38fc-ac58-31939331560a,gns-2221027_f5dns.eng-pcigal-lbvw2.glb.tfayd.com,9d02c401-b3a5-367e-8e1e-ec6fe4bfe81e,d11bdf7c-33a4-38fc-ac58-31939331560a,DEPLOYED,Good,0,FALSE,AS3,gns-2221027,f5dns.eng-pcigal-lbvw2.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-2221027 - ADC ECL - eng-dmznet-lbh1-2,d11bdf7c-33a4-38fc-ac58-31939331560a,https://localhost/mgmt/cm/global/global-apps/d11bdf7c-33a4-38fc-ac58-31939331560a,gns-2221027_f5dns.eng-dmzweb-lbvw2.glb.tfayd.com,3b807579-2fac-3c3a-b3ad-d262d3105a1a,d11bdf7c-33a4-38fc-ac58-31939331560a,DEPLOYED,Good,0,FALSE,AS3,gns-2221027,f5dns.eng-dmzweb-lbvw2.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-2221027 - ADC ECL - eng-dmznet-lbh1-2,d11bdf7c-33a4-38fc-ac58-31939331560a,https://localhost/mgmt/cm/global/global-apps/d11bdf7c-33a4-38fc-ac58-31939331560a,gns-2221027_f5dns.eng-corpor-lbvw2.glb.tfayd.com,ba65ba7b-4019-3728-887c-37170947029e,d11bdf7c-33a4-38fc-ac58-31939331560a,DEPLOYED,Good,0,FALSE,AS3,gns-2221027,f5dns.eng-corpor-lbvw2.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-2221027 - ADC ECL - eng-dmznet-lbh1-2,d11bdf7c-33a4-38fc-ac58-31939331560a,https://localhost/mgmt/cm/global/global-apps/d11bdf7c-33a4-38fc-ac58-31939331560a,gns-2221027_f5dns.eng-dmzweb-lbvw1.glb.tfayd.com,743d890a-e17e-3a54-a630-90cd32db67e2,d11bdf7c-33a4-38fc-ac58-31939331560a,DEPLOYED,Good,0,FALSE,AS3,gns-2221027,f5dns.eng-dmzweb-lbvw1.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-2221027 - ADC ECL - eng-dmznet-lbh1-2,d11bdf7c-33a4-38fc-ac58-31939331560a,https://localhost/mgmt/cm/global/global-apps/d11bdf7c-33a4-38fc-ac58-31939331560a,gns-2221027_f5dns.eng-dmzsec-lbvd1.glb.tfayd.com,3dd34828-ce62-3c46-bc31-4e84c551fef3,d11bdf7c-33a4-38fc-ac58-31939331560a,DEPLOYED,Good,0,FALSE,AS3,gns-2221027,f5dns.eng-dmzsec-lbvd1.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-2221027 - ADC ECL - eng-dmznet-lbh1-2,d11bdf7c-33a4-38fc-ac58-31939331560a,https://localhost/mgmt/cm/global/global-apps/d11bdf7c-33a4-38fc-ac58-31939331560a,gns-2221027_f5dns.eng-dmzsec-lbvd2.glb.tfayd.com,bb8aa1bd-5e63-30e9-b164-fd7fc9d1b064,d11bdf7c-33a4-38fc-ac58-31939331560a,DEPLOYED,Good,0,FALSE,AS3,gns-2221027,f5dns.eng-dmzsec-lbvd2.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-2221027 - ADC ECL - eng-dmznet-lbh1-2,d11bdf7c-33a4-38fc-ac58-31939331560a,https://localhost/mgmt/cm/global/global-apps/d11bdf7c-33a4-38fc-ac58-31939331560a,gns-2221027_f5dns.eng-pcigal-lbvw1.glb.tfayd.com,241289b4-1022-39e8-946c-fde459276c6d,d11bdf7c-33a4-38fc-ac58-31939331560a,DEPLOYED,Good,0,FALSE,AS3,gns-2221027,f5dns.eng-pcigal-lbvw1.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-2221027 - ADC ECL - eng-dmznet-lbh1-2,d11bdf7c-33a4-38fc-ac58-31939331560a,https://localhost/mgmt/cm/global/global-apps/d11bdf7c-33a4-38fc-ac58-31939331560a,gns-2221027_f5dns.eng-dmznet-lbh2.glb.tfayd.com,69c099d7-f298-31fb-8588-5d50eaffda5f,d11bdf7c-33a4-38fc-ac58-31939331560a,DEPLOYED,Good,0,FALSE,AS3,gns-2221027,f5dns.eng-dmznet-lbh2.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-7019385 - GND MicroFocus NNM,b7df8143-eb00-3309-b78f-e131ebdbf6b0,https://localhost/mgmt/cm/global/global-apps/b7df8143-eb00-3309-b78f-e131ebdbf6b0,gns-7019385-hpnnmi-2_f5dns.hpnnmi-2.glb.inbcu.com,334d928b-4efe-341f-8bef-f878293dfb2f,b7df8143-eb00-3309-b78f-e131ebdbf6b0,DEPLOYED,Good,0,FALSE,AS3,gns-7019385-hpnnmi-2,f5dns.hpnnmi-2.glb.inbcu.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-7019385 - GND MicroFocus NNM,b7df8143-eb00-3309-b78f-e131ebdbf6b0,https://localhost/mgmt/cm/global/global-apps/b7df8143-eb00-3309-b78f-e131ebdbf6b0,stg-7019385_f5dns.nnmi-dev.glb.stg-tfayd.com,2d559e4f-aaee-391e-aa30-804c814a601c,b7df8143-eb00-3309-b78f-e131ebdbf6b0,DEPLOYED,Good,0,FALSE,AS3,stg-7019385,f5dns.nnmi-dev.glb.stg-tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-7018490 - swipeshow,29c304f9-d4eb-3315-8bf2-48a3d5a366fd,https://localhost/mgmt/cm/global/global-apps/29c304f9-d4eb-3315-8bf2-48a3d5a366fd,gns-7018490-swipeshow_f5dns.swipeshow.glb.inbcu.com,ee16b50e-cbd2-374c-b25e-739d8dd22bf2,29c304f9-d4eb-3315-8bf2-48a3d5a366fd,DEPLOYED,Good,0,FALSE,AS3,gns-7018490-swipeshow,f5dns.swipeshow.glb.inbcu.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-7011264 - iNews - MSLAB,1f9da202-e187-3e60-9c7b-74c67f5ab920,https://localhost/mgmt/cm/global/global-apps/1f9da202-e187-3e60-9c7b-74c67f5ab920,gns-7011264_f5dns.inews-mslab-b.glb.tfayd.com,6829d529-9a48-30cd-8254-db7657f59bd2,1f9da202-e187-3e60-9c7b-74c67f5ab920,DEPLOYED,Good,0,FALSE,AS3,gns-7011264,f5dns.inews-mslab-b.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-7011264 - iNews - MSLAB,1f9da202-e187-3e60-9c7b-74c67f5ab920,https://localhost/mgmt/cm/global/global-apps/1f9da202-e187-3e60-9c7b-74c67f5ab920,gns-7011264_f5dns.inews-mslab-a.glb.tfayd.com,96f0facf-63c8-3f16-8989-38dd108a0252,1f9da202-e187-3e60-9c7b-74c67f5ab920,DEPLOYED,Good,0,FALSE,AS3,gns-7011264,f5dns.inews-mslab-a.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-2221027 - F5 XC,aed4d1f2-c280-3eb0-8602-91513fbb3de2,https://localhost/mgmt/cm/global/global-apps/aed4d1f2-c280-3eb0-8602-91513fbb3de2,gns-2221027-f5-xc-test_f5dns.f5-xc-test.glb.tfayd.com,5668e429-a530-31b2-8374-f9d03fa276f6,aed4d1f2-c280-3eb0-8602-91513fbb3de2,DEPLOYED,Good,0,FALSE,AS3,gns-2221027-f5-xc-test,f5dns.f5-xc-test.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-7011099 - ADC Brokaw News Center,cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,https://localhost/mgmt/cm/global/global-apps/cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,gns-7011099_f5dns.ucb-1119i-lbvx8.glb.tfayd.com,72b88fa5-4e85-32fd-b5e0-83399776844e,cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,DEPLOYED,Good,0,FALSE,AS3,gns-7011099,f5dns.ucb-1119i-lbvx8.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-7011099 - ADC Brokaw News Center,cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,https://localhost/mgmt/cm/global/global-apps/cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,gns-7011099_f5dns.ucb-dmzweb-lbvw1.glb.tfayd.com,bf00f6ec-b42a-3010-8adc-07d3f6c3ceec,cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,DEPLOYED,Good,0,FALSE,AS3,gns-7011099,f5dns.ucb-dmzweb-lbvw1.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-7011099 - ADC Brokaw News Center,cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,https://localhost/mgmt/cm/global/global-apps/cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,gns-7011099_f5dns.ucb-gmoprod-fw01-bc.glb.tfayd.com,8a4596d4-c496-3535-ae00-7e7809434522,cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,DEPLOYED,Good,0,FALSE,AS3,gns-7011099,f5dns.ucb-gmoprod-fw01-bc.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-7011099 - ADC Brokaw News Center,cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,https://localhost/mgmt/cm/global/global-apps/cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,gns-7011099_f5dns.ucb-gmomog-fw02.glb.tfayd.com,74ae38d6-c659-3049-821b-591137e22128,cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,DEPLOYED,Good,0,FALSE,AS3,gns-7011099,f5dns.ucb-gmomog-fw02.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-7011099 - ADC Brokaw News Center,cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,https://localhost/mgmt/cm/global/global-apps/cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,gns-7011099_f5dns.ucb-dmzweb-lbvw2.glb.tfayd.com,5f5fa28e-b500-39ce-b1f2-eaa523369d0b,cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,DEPLOYED,Good,0,FALSE,AS3,gns-7011099,f5dns.ucb-dmzweb-lbvw2.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
nbcu-7011099 - ADC Brokaw News Center,cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,https://localhost/mgmt/cm/global/global-apps/cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,gns-7011099_f5dns.ucb-1360mt-lb01.glb.tfayd.com,cb6656be-0606-3610-a47f-983241492db5,cf2aacd6-0dfa-39b2-8a41-fbf01d6eb471,DEPLOYED,Good,0,FALSE,AS3,gns-7011099,f5dns.ucb-1360mt-lb01.glb.tfayd.com,100.99.198.101,eng-corpor-dns01.glb.tfayd.com,,,
